SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018
050,3,6,01,019,Alabama,Cherokee County,25989,25989,25974,25994,25963,26025,25902,25739,25776,25815,26032,-15,20,-31,62,-123,-163,37,39,217,55,221,245,233,251,231,244,217,219,110,310,334,341,347,338,346,355,340,-55,-89,-89,-108,-96,-107,-102,-138,-121,1,-2,7,9,-1,0,0,-1,-1,41,115,53,162,-20,-52,141,178,338,42,113,60,171,-21,-52,141,177,337,-2,-4,-2,-1,-6,-4,-2,0,1,290,290,290,290,290,290,290,290,290,290,8.5052339901,9.4308755317,8.9636069862,9.667417721,8.9463798145,9.4729690381,8.4123199783,8.4479333423,11.930418719,12.856785419,13.118411941,13.364916132,13.090373928,13.432980685,13.762090287,13.115512952,-3.425184729,-3.425909887,-4.154804955,-3.697498411,-4.143994113,-3.960011647,-5.349770309,-4.667579609,-0.076970443,0.2694535866,0.3462337462,-0.038515608,0,0,-0.038766452,-0.038575038,4.4258004926,2.0401485844,6.2322074325,-0.770312169,-2.013903681,5.4741337475,6.9004283693,13.038362875,4.3488300493,2.309602171,6.5784411787,-0.808827777,-2.013903681,5.4741337475,6.8616619178,12.999787837
050,3,6,01,021,Alabama,Chilton County,43643,43630,43653,43687,43582,43634,43769,43717,43896,44117,44153,23,34,-105,52,135,-52,179,221,36,123,564,564,536,600,533,530,528,526,142,474,495,499,486,504,475,499,506,-19,90,69,37,114,29,55,29,20,-1,31,-3,15,17,41,79,26,25,47,-85,-168,4,13,-119,46,168,-6,46,-54,-171,19,30,-78,125,194,19,-4,-2,-3,-4,-9,-3,-1,-2,-3,393,393,393,393,393,393,393,393,393,393,12.915044653,12.925552029,12.291322693,13.729505852,12.184806712,12.098661158,11.998227535,11.917978928,10.854133272,11.344234493,11.442854522,11.12089974,11.521843495,10.843139717,11.339233977,11.464823836,2.0609113808,1.5813175354,0.848468171,2.6086061119,0.662963217,1.2555214409,0.6589935578,0.4531550923,0.7098694756,-0.068752936,0.3439735828,0.3890026658,0.937292824,1.8033853424,0.5908218104,0.5664438654,-1.946416304,-3.850164434,0.0917262888,0.2974726268,-2.72043527,1.0500724778,3.8176178519,-0.135946528,-1.236546828,-3.91891737,0.4356998716,0.6864752926,-1.783142446,2.8534578202,4.4084396623,0.4304973377
050,3,6,01,023,Alabama,Choctaw County,13859,13858,13849,13607,13561,13396,13317,13233,13049,12935,12841,-9,-242,-46,-165,-79,-84,-184,-114,-94,29,114,110,138,142,159,145,128,134,21,160,145,194,177,184,181,167,176,8,-46,-35,-56,-35,-25,-36,-39,-42,1,-2,-2,-2,-2,-1,-1,-2,-2,-18,-199,-6,-107,-39,-58,-148,-72,-50,-17,-201,-8,-109,-41,-59,-149,-74,-52,0,5,-3,0,-3,0,1,-1,0,129,129,129,129,129,129,129,129,129,129,8.3041958042,8.097762073,10.238528026,10.631527721,11.97740113,11.034167872,9.8522167488,10.397268777,11.655011655,10.674322733,14.393293022,13.251974694,13.860640301,13.773685412,12.854064039,13.656114215,-3.350815851,-2.57656066,-4.154764996,-2.620446973,-1.883239171,-2.739517541,-3.001847291,-3.258845438,-0.145687646,-0.147232038,-0.148384464,-0.149739827,-0.075329567,-0.076097709,-0.153940887,-0.155183116,-14.49592075,-0.441696113,-7.938568832,-2.919926627,-4.369114878,-11.262461,-5.541871921,-3.879577902,-14.64160839,-0.588928151,-8.086953296,-3.069666455,-4.444444444,-11.33855871,-5.695812808,-4.034761018
050,3,6,01,025,Alabama,Clarke County,25833,25833,25765,25582,25154,25122,24865,24703,24349,24097,23920,-68,-183,-428,-32,-257,-162,-354,-252,-177,49,259,292,269,267,312,279,259,267,46,299,286,291,296,295,285,289,307,3,-40,6,-22,-29,17,-6,-30,-40,1,2,3,4,-3,-2,-2,-2,-2,-78,-144,-447,-10,-229,-177,-348,-221,-133,-77,-142,-444,-6,-232,-179,-350,-223,-135,6,-1,10,-4,4,0,2,1,-2,280,280,280,280,280,280,280,280,280,280,10.088223265,11.510564491,10.700930862,10.682777522,12.588766946,11.375682949,10.692317219,11.121061291,11.646250024,11.274046042,11.576099928,11.843079201,11.902840542,11.620321292,11.930809561,12.787137889,-1.558026759,0.2365184484,-0.875169067,-1.160301678,0.6859264041,-0.244638343,-1.238492342,-1.666076598,0.077901338,0.1182592242,0.1591216485,-0.120031208,-0.080697224,-0.081546114,-0.082566156,-0.08330383,-5.608896333,-17.62062441,-0.397804121,-9.162382219,-7.141704325,-14.18902389,-9.123560253,-5.539704688,-5.530994995,-17.50236518,-0.238682473,-9.282413427,-7.222401549,-14.27057001,-9.206126409,-5.623008518
050,3,6,01,027,Alabama,Clay County,13932,13930,13897,13686,13432,13404,13440,13413,13393,13367,13275,-33,-211,-254,-28,36,-27,-20,-26,-92,27,152,147,120,148,153,136,124,128,39,211,183,172,171,201,178,157,177,-12,-59,-36,-52,-23,-48,-42,-33,-49,0,2,-1,0,0,-1,-1,-1,-1,-21,-157,-220,26,61,24,23,8,-42,-21,-155,-221,26,61,23,22,7,-43,0,3,3,-2,-2,-2,0,0,0,255,255,255,255,255,255,255,255,255,255,11.021281224,10.841507486,8.9432106126,11.026672627,11.395374818,10.146982019,9.2675635277,9.6088882216,15.299278541,13.496570544,12.818601878,12.740277157,14.970394369,13.280608819,11.733931241,13.287290744,-4.277997317,-2.655063058,-3.875391265,-1.71360453,-3.575019551,-3.1336268,-2.466367713,-3.678402522,0.1450168582,-0.073751752,0,0,-0.074479574,-0.074610162,-0.074738416,-0.075069439,-11.38382337,-16.22538535,1.9376956327,4.5447772314,1.7875097754,1.7160337238,0.5979073244,-3.152916448,-11.23880651,-16.2991371,1.9376956327,4.5447772314,1.7130302015,1.6414235619,0.5231689088,-3.227985887
050,3,6,01,029,Alabama,Cleburne County,14972,14972,15004,14928,14889,14976,15025,14917,14853,14906,14987,32,-76,-39,87,49,-108,-64,53,81,42,184,183,176,198,149,160,177,167,22,174,159,187,190,209,205,183,198,20,10,24,-11,8,-60,-45,-6,-31,0,0,-1,-4,-7,-8,-8,-9,-8,13,-87,-63,103,49,-37,-12,69,122,13,-87,-64,99,42,-45,-20,60,114,-1,1,1,-1,-1,-3,1,-1,-2,178,178,178,178,178,178,178,178,178,178,12.294534278,12.274876748,11.786372007,13.199560015,9.9525749783,10.749076251,11.895561007,11.173184358,11.626353067,10.665056847,12.523020258,12.666244459,13.960323292,13.772253947,12.298800363,13.24724852,0.6681812107,1.6098199014,-0.73664825,0.5333155561,-4.007748313,-3.023177696,-0.403239356,-2.074064162,0,-0.067075829,-0.267872091,-0.466651112,-0.534366442,-0.537453813,-0.604859034,-0.535242364,-5.813176533,-4.225777241,6.8977063452,3.2665577814,-2.471444793,-0.806180719,4.6372525959,8.1624460576,-5.813176533,-4.29285307,6.6298342541,2.7999066698,-3.005811235,-1.343634531,4.0323935616,7.6272036932
050,3,6,01,031,Alabama,Coffee County,49948,49952,50205,50435,51136,50677,50655,50952,51145,51777,51909,253,230,701,-459,-22,297,193,632,132,168,679,623,616,617,619,656,648,652,77,508,492,519,467,533,508,494,541,91,171,131,97,150,86,148,154,111,40,79,209,107,55,84,52,25,18,117,-17,355,-674,-230,133,-5,455,5,157,62,564,-567,-175,217,47,480,23,5,-3,6,11,3,-6,-2,-2,-2,600,600,600,600,600,600,600,544,517,518,13.4936407,12.267281015,12.100615835,12.177791813,12.184199907,12.850524501,12.592060007,12.576432691,10.095389507,9.6878045899,10.195161718,9.2172265425,10.491403151,9.9513208028,9.5995025359,10.435352892,3.3982511924,2.5794764254,1.9054541169,2.9605652706,1.6927967561,2.8992036984,2.9925574707,2.1410797986,1.5699523052,4.1153478847,2.1018926856,1.0855405992,1.6534293897,1.0186391373,0.4858047842,0.3472021295,-0.337837838,6.9901842061,-13.23995953,-4.539533415,2.617929867,-0.097946071,8.8416470725,0.096445036,1.2321144674,11.105532091,-11.13806685,-3.453992816,4.2713592567,0.9206930664,9.3274518567,0.4436471655
050,3,6,01,033,Alabama,Colbert County,54428,54428,54525,54535,54572,54533,54468,54370,54367,54509,54762,97,10,37,-39,-65,-98,-3,142,253,162,604,622,590,594,604,636,625,610,129,671,668,723,714,744,704,721,685,33,-67,-46,-133,-120,-140,-68,-96,-75,7,30,12,5,3,7,13,3,4,59,56,79,96,64,43,54,237,324,66,86,91,101,67,50,67,240,328,-2,-9,-8,-7,-12,-8,-2,-2,0,474,474,474,474,474,474,474,474,474,474,11.076471667,11.40165159,10.815269694,10.898982578,11.099064665,11.6979501,11.480950806,11.164901941,12.305153127,12.24486055,13.253288117,13.10079724,13.671695548,12.948674324,13.24442485,12.537635786,-1.22868146,-0.84320896,-2.438018423,-2.201814662,-2.572630883,-1.250724225,-1.763474044,-1.372733845,0.5501558775,0.2199675548,0.0916548279,0.0550453666,0.1286315441,0.2391090429,0.0551085639,0.0732124717,1.026957638,1.4481197357,1.759772696,1.1743011532,0.7901651997,0.9932221783,4.3535765458,5.9302102113,1.5771135155,1.6680872905,1.8514275239,1.2293465198,0.9187967438,1.2323312212,4.4086851097,6.0034226831
050,3,6,01,035,Alabama,Conecuh County,13228,13233,13234,13192,13044,12911,12679,12680,12501,12435,12277,1,-42,-148,-133,-232,1,-179,-66,-158,34,158,145,151,131,154,144,117,126,13,189,170,192,171,171,174,153,183,21,-31,-25,-41,-40,-17,-30,-36,-57,0,0,0,2,0,1,1,1,1,-20,-9,-127,-94,-195,19,-151,-28,-102,-20,-9,-127,-92,-195,20,-150,-27,-101,0,-2,4,0,3,-2,1,-3,0,45,45,45,45,45,45,45,45,45,45,11.95792023,11.053514255,11.635523021,10.238374365,12.145589337,11.43719471,9.3840230991,10.197474911,14.304094452,12.959292575,14.794837218,13.364595545,13.486336212,13.819943608,12.271414822,14.810618323,-2.346174222,-1.90577832,-3.159314198,-3.12622118,-1.340746875,-2.382748898,-2.887391723,-4.613143412,0,0,0.1541128877,0,0.0788674632,0.0794249633,0.0802053256,0.0809323406,-0.681147355,-9.681353865,-7.243305721,-15.24032825,1.4984818013,-11.99316945,-2.245749118,-8.255098737,-0.681147355,-9.681353865,-7.089192834,-15.24032825,1.5773492646,-11.91374449,-2.165543792,-8.174166397
050,3,6,01,037,Alabama,Coosa County,11539,11758,11782,11487,11347,11256,11038,10938,10826,10757,10715,24,-295,-140,-91,-218,-100,-112,-69,-42,21,95,107,86,103,97,87,88,90,11,163,140,133,122,137,155,131,122,10,-68,-33,-47,-19,-40,-68,-43,-32,-1,1,-3,4,3,15,19,13,14,16,-234,-102,-47,-206,-73,-63,-38,-23,15,-233,-105,-43,-203,-58,-44,-25,-9,-1,6,-2,-1,4,-2,0,-1,-1,338,338,338,338,338,266,256,256,247,248,8.1653702351,9.371989139,7.6096093439,9.2401543016,8.8278121587,7.9948538872,8.1545660937,8.3830104322,14.010056298,12.262415696,11.768349334,10.944648784,12.46814707,14.243705201,12.139183617,11.363636364,-5.844686063,-2.890426557,-4.15873999,-1.704494483,-3.640334911,-6.248851314,-3.984617523,-2.980625931,0.0859512656,-0.262766051,0.3539353183,0.2691307078,1.3651255916,1.7460025731,1.2046518093,1.304023845,-20.11259616,-8.934045721,-4.15873999,-18.4803086,-6.643611212,-5.789376953,-3.521289904,-2.142324888,-20.02664489,-9.196811772,-3.804804672,-18.2111779,-5.278485621,-4.04337438,-2.316638095,-0.838301043
050,3,6,01,039,Alabama,Covington County,37765,37766,37812,38019,37804,37812,37756,37551,37382,37078,36986,46,207,-215,8,-56,-205,-169,-304,-92,100,463,413,476,426,465,452,439,426,92,489,479,518,492,593,499,519,537,8,-26,-66,-42,-66,-128,-47,-80,-111,0,3,-4,-1,-2,-2,-1,-2,-2,43,231,-140,56,19,-69,-119,-221,23,43,234,-144,55,17,-71,-120,-223,21,-5,-1,-5,-5,-7,-6,-2,-1,-2,575,575,575,575,575,575,575,575,575,575,12.211364745,10.893792121,12.589928058,11.274613593,12.349449586,12.064110605,11.791565941,11.503564485,12.897100131,12.634688683,13.700804063,13.021384713,15.748867967,13.318564584,13.940370669,14.500972132,-0.685735385,-1.740896562,-1.110876005,-1.74677112,-3.399418381,-1.254453979,-2.148804727,-2.997407647,0.0791233137,-0.105508883,-0.026449429,-0.052932458,-0.053115912,-0.02669051,-0.053720118,-0.054007345,6.0924951537,-3.692810889,1.4811680068,0.5028583527,-1.832498971,-3.176170713,-5.936073059,0.6210844675,6.1716184674,-3.798319771,1.4547185781,0.4499258946,-1.885614883,-3.202861223,-5.989793178,0.5670771225
050,3,6,01,041,Alabama,Crenshaw County,13906,13898,13874,13899,13921,13854,13859,13857,13922,13861,13824,-24,25,22,-67,5,-2,65,-61,-37,37,166,148,145,155,158,164,137,141,24,164,167,162,179,215,172,180,181,13,2,-19,-17,-24,-57,-8,-43,-40,8,14,15,2,-1,0,3,-2,-2,-47,10,29,-52,32,56,71,-16,5,-39,24,44,-50,31,56,74,-18,3,2,-1,-3,0,-2,-1,-1,0,0,132,132,132,132,132,132,132,132,132,132,11.954056098,10.639827462,10.441044104,11.186085952,11.401356617,11.807480471,9.8621459166,10.186021311,11.810031325,12.005751258,11.665166517,12.918125068,15.514504257,12.383455128,12.957563978,13.075672747,0.1440247723,-1.365923796,-1.224122412,-1.732039115,-4.11314764,-0.575974657,-3.095418061,-2.889651436,1.0081734058,1.0783608914,0.1440144014,-0.072168296,0,0.2159904964,-0.143972933,-0.144482572,0.7201238613,2.0848310568,-3.744374437,2.309385487,4.0409871554,5.1117750819,-1.151783465,0.3612064295,1.7282972671,3.1631919482,-3.600360036,2.2372171905,4.0409871554,5.3277655783,-1.295756398,0.2167238577
050,3,6,01,043,Alabama,Cullman County,80406,80406,80454,80401,80273,80688,81067,81764,82456,82836,83442,48,-53,-128,415,379,697,692,380,606,249,997,925,951,1011,1013,1005,978,977,229,910,965,961,946,967,971,1062,1039,20,87,-40,-10,65,46,34,-84,-62,-2,22,20,37,42,42,65,29,29,41,-153,-93,390,285,610,595,435,643,39,-131,-73,427,327,652,660,464,672,-11,-9,-15,-2,-13,-1,-2,0,-4,1056,1056,1051,1049,1043,1032,990,1044,1050,1049,12.396257499,11.513997286,11.816526985,12.500386387,12.442348202,12.23967848,11.833603562,11.751404275,11.314537938,12.011899872,11.940780686,11.696701802,11.877345223,11.825599805,12.84998669,12.497143338,1.0817195611,-0.497902585,-0.124253701,0.8036845847,0.5650029785,0.4140786749,-1.016383128,-0.745739063,0.2735382798,0.2489512927,0.4597386945,0.5193038855,0.5158722848,0.7916209962,0.3508941752,0.3488134329,-1.902334401,-1.157623511,4.8458943471,3.5238477945,7.4924308025,7.2463768116,5.2634126274,7.7340357714,-1.628796121,-0.908672218,5.3056330415,4.04315168,8.0083030872,8.0379978078,5.6143068025,8.0828492043
050,3,6,01,045,Alabama,Dale County,50251,50249,50390,50112,50284,49772,49417,49349,49301,49254,48956,141,-278,172,-512,-355,-68,-48,-47,-298,173,693,704,649,667,640,658,651,651,74,470,451,492,461,533,479,576,552,99,223,253,157,206,107,179,75,99,46,57,167,98,59,100,62,-9,-36,-1,-564,-243,-775,-630,-272,-286,-109,-360,45,-507,-76,-677,-571,-172,-224,-118,-396,-3,6,-5,8,10,-3,-3,-4,-1,917,917,917,947,926,943,931,931,923,922,13.790770333,14.024463126,12.972735268,13.449071974,12.95992548,13.340091232,13.210897468,13.257305773,9.3530477005,8.9844216901,9.8344926841,9.295385577,10.793187939,9.7110998479,11.688904673,11.241217799,4.4377226324,5.0400414359,3.1382425842,4.1536863967,2.1667375413,3.6289913837,1.5219927959,2.0160879747,1.134305785,3.32682577,1.9589030143,1.1896480457,2.0249883563,1.2569690826,-0.182639136,-0.7331229,-11.22365724,-4.840830312,-15.49132486,-12.7030215,-5.507968329,-5.798276736,-2.211962863,-7.331228999,-10.08935146,-1.514004542,-13.53242184,-11.51337346,-3.482979973,-4.541307653,-2.394601999,-8.064351899
050,3,6,01,047,Alabama,Dallas County,43820,43818,43860,43256,42795,41983,41562,40948,40092,39235,38310,42,-604,-461,-812,-421,-614,-856,-857,-925,130,584,585,510,551,490,509,491,460,76,544,505,555,536,516,573,534,533,54,40,80,-45,15,-26,-64,-43,-73,0,-7,-3,-3,-3,7,8,2,2,-6,-649,-548,-775,-436,-602,-803,-819,-855,-6,-656,-551,-778,-439,-595,-795,-817,-853,-6,12,10,11,3,7,3,3,1,786,829,856,856,857,856,855,855,852,852,13.407410809,13.59658807,12.031423247,13.19049614,11.8773482,12.561697927,12.379139511,11.864078922,12.489095,11.737225599,13.093019415,12.831408223,12.507574839,14.141164857,13.463259672,13.746856664,0.9183158088,1.8593624711,-1.061596169,0.3590879167,-0.630226639,-1.57946693,-1.084120161,-1.882777742,-0.160705267,-0.069726093,-0.070773078,-0.071817583,0.1696764029,0.1974333662,0.0504241935,0.0515829518,-14.899674,-12.73663293,-18.28304513,-10.43748878,-14.59217065,-19.81737414,-20.64870725,-22.05171191,-15.06037926,-12.80635902,-18.35381821,-10.50930636,-14.42249424,-19.61994077,-20.59828306,-22.00012896
050,3,6,01,049,Alabama,DeKalb County,71109,71116,71159,71352,70937,70911,70999,71112,71101,71404,71385,43,193,-415,-26,88,113,-11,303,-19,232,904,868,797,816,838,857,824,817,151,783,710,782,723,808,798,791,807,81,121,158,15,93,30,59,33,10,11,85,65,68,37,42,62,29,34,-42,-5,-644,-99,-33,52,-128,245,-59,-31,80,-579,-31,4,94,-66,274,-25,-7,-8,6,-10,-9,-11,-4,-4,-4,782,782,782,782,782,782,782,782,782,782,12.686739971,12.200521474,11.237380858,11.500246635,11.793597962,12.052344019,11.564506509,11.44345853,10.988625439,9.979689224,11.025886865,10.189556761,11.371392785,11.222602716,11.101364864,11.303391718,1.6981145315,2.2208322499,0.2114939936,1.3106898739,0.4222051776,0.8297413035,0.4631416442,0.1400668119,1.1928903734,0.9136335205,0.9587727709,0.5214572616,0.5910872487,0.8719315393,0.407003263,0.4762271604,-0.070170022,-9.051999803,-1.395860358,-0.465083504,0.7318223079,-1.800116726,3.438475843,-0.82639419,1.1227203514,-8.138366283,-0.437087587,0.056373758,1.3229095566,-0.928185187,3.845479106,-0.35016703
050,3,6,01,051,Alabama,Elmore County,79303,79293,79577,80009,80216,80569,80568,80924,81263,81416,81887,284,432,207,353,-1,356,339,153,471,235,967,961,987,950,935,897,915,896,188,708,662,752,742,773,779,806,818,47,259,299,235,208,162,118,109,78,8,37,66,80,36,57,57,23,21,218,147,-152,47,-235,146,168,24,373,226,184,-86,127,-199,203,225,47,394,11,-11,-6,-9,-10,-9,-4,-3,-1,5483,5483,5484,5504,5441,5415,5398,5313,5019,5021,12.118857544,11.995631144,12.27726467,11.791208723,11.579520967,11.061305777,11.249147093,10.973466501,8.8729587808,8.2633796224,9.3541064154,9.2095546026,9.5732296337,9.6061953178,9.909084762,10.018187051,3.245898763,3.7322515213,2.9231582548,2.5816541204,2.0062913333,1.4551104589,1.3400623313,0.9552794499,0.4636998233,0.8238414729,0.9951177038,0.4468247516,0.705917321,0.7028923403,0.2827654461,0.2571906211,1.8422668655,-1.897331877,0.584631651,-2.916772684,1.8081391029,2.0716826873,0.2950595959,4.5681953179,2.3059666888,-1.073490404,1.5797493547,-2.469947933,2.5140564238,2.7745750276,0.577825042,4.825385939
050,3,6,01,053,Alabama,Escambia County,38319,38320,38344,38201,38023,37763,37738,37665,37488,36999,36748,24,-143,-178,-260,-25,-73,-177,-489,-251,121,484,447,441,447,400,445,464,435,63,440,480,447,467,473,513,510,485,58,44,-33,-6,-20,-73,-68,-46,-50,-2,3,-5,5,0,3,12,2,3,-28,-190,-138,-259,1,2,-121,-449,-204,-30,-187,-143,-254,1,5,-109,-447,-201,-4,0,-2,0,-6,-5,0,4,0,3199,3199,3199,3199,3119,3199,3197,3169,2687,2685,12.646155856,11.728589421,11.63803341,11.840902769,10.609657441,11.84250795,12.458549814,11.797090051,11.496505324,12.594458438,11.796374,12.370697077,12.545919924,13.652149615,13.693664666,13.153077413,1.1496505324,-0.865869018,-0.158340591,-0.529794307,-1.936262483,-1.809641664,-1.235114852,-1.355987362,0.0783852636,-0.131192275,0.1319504922,0,0.0795724308,0.319348529,0.0537006458,0.0813592417,-4.964400026,-3.620906801,-6.835035495,0.0264897154,0.0530482872,-3.220097667,-12.05579497,-5.532428438,-4.886014763,-3.752099076,-6.703085003,0.0264897154,0.132620718,-2.900749138,-12.00209433,-5.451069196
050,3,6,01,055,Alabama,Etowah County,104430,104427,104455,104358,104273,103883,103407,103003,102849,102937,102501,28,-97,-85,-390,-476,-404,-154,88,-436,260,1251,1156,1145,1205,1154,1213,1207,1175,288,1355,1408,1347,1382,1374,1401,1412,1473,-28,-104,-252,-202,-177,-220,-188,-205,-298,10,36,20,-5,16,31,47,20,21,60,-18,163,-168,-304,-205,-5,278,-154,70,18,183,-173,-288,-174,42,298,-133,-14,-11,-16,-15,-11,-10,-8,-5,-5,2085,2085,2085,2085,2084,2085,2085,2085,2085,2086,11.982012614,11.081766372,11.001364361,11.62622413,11.181628797,11.785166042,11.730632793,11.438974289,12.978119178,13.497514751,12.942216415,13.333976555,13.313308464,13.611721042,13.72299379,14.340092875,-0.996106564,-2.415748379,-1.940852053,-1.707752424,-2.131679667,-1.826555001,-1.992360996,-2.901118586,0.3448061184,0.1917260618,-0.048040892,0.1543731005,0.3003730439,0.4566387502,0.1943766826,0.2044412426,-0.172403059,1.5625674037,-1.614173985,-2.933088909,-1.986337871,-0.04857859,2.7018358878,-1.499235779,0.1724030592,1.7542934655,-1.662214877,-2.778715809,-1.685964827,0.4080601597,2.8962125703,-1.294794537
050,3,6,01,057,Alabama,Fayette County,17241,17232,17227,17047,16941,16819,16768,16693,16555,16474,16433,-5,-180,-106,-122,-51,-75,-138,-81,-41,42,186,164,186,182,192,169,161,167,39,256,255,238,218,230,224,241,225,3,-70,-91,-52,-36,-38,-55,-80,-58,-2,-7,-4,0,4,5,6,4,4,-3,-102,-11,-69,-17,-39,-89,-5,16,-5,-109,-15,-69,-13,-34,-83,-1,20,-3,-1,0,-1,-2,-3,0,0,-3,291,291,291,291,291,291,291,291,291,291,10.85370835,9.65046487,11.018957346,10.837526424,11.476046741,10.166025024,9.7490084471,10.149816149,14.938437299,15.005295987,14.099526066,12.981212969,13.747347658,13.474494706,14.593236247,13.674901997,-4.084728949,-5.354831117,-3.08056872,-2.143686545,-2.271300917,-3.308469682,-4.8442278,-3.525085848,-0.408472895,-0.235377192,0,0.2381873939,0.2988553839,0.3609239654,0.24221139,0.2431093688,-5.952033611,-0.647287278,-4.087677725,-1.012296424,-2.331071994,-5.353705486,-0.302764237,0.9724374753,-6.360506506,-0.88266447,-4.087677725,-0.77410903,-2.03221661,-4.992781521,-0.060552847,1.2155468441
050,3,6,01,059,Alabama,Franklin County,31704,31709,31745,31771,31689,31552,31561,31541,31654,31590,31363,36,26,-82,-137,9,-20,113,-64,-227,120,419,405,432,412,404,424,428,426,66,418,380,410,406,376,390,347,364,54,1,25,22,6,28,34,81,62,-2,66,85,109,54,55,65,47,48,-15,-36,-194,-270,-46,-103,16,-191,-338,-17,30,-109,-161,8,-48,81,-144,-290,-1,-5,2,2,-5,0,-2,-1,1,272,272,272,272,272,272,272,272,272,272,13.193526041,12.763945793,13.662023055,13.055947269,12.804665462,13.418783132,13.534880779,13.533906248,13.162037912,11.976047904,12.966271881,12.865812115,11.917213401,12.342748635,10.973372968,11.564182803,0.031488129,0.7878978884,0.6957511741,0.1901351544,0.8874520617,1.0760344964,2.561507811,1.9697234445,2.0782165124,2.6788528207,3.447130817,1.7112163897,1.743209407,2.0571247725,1.4863070015,1.5249471828,-1.133572643,-6.114087614,-8.538764409,-1.45770285,-3.264555799,0.5063691748,-6.040098665,-10.73816975,0.9446438693,-3.435234794,-5.091633592,0.2535135392,-1.521346392,2.5634939473,-4.553791664,-9.213222563
